Date,Value,Currency
2019-06-15,380650.95,ARS
2019-06-14,380340.07,ARS
2019-06-13,378304.35,ARS
2019-06-12,360950.41,ARS
2019-06-11,366237.70,ARS
2019-06-10,356067.46,ARS
2019-06-09,359112.00,ARS
2019-06-07,359831.16,ARS
2019-06-06,359048.80,ARS
2019-06-05,350828.13,ARS
2019-06-04,349023.44,ARS
2019-06-03,345025.38,ARS
2019-06-02,361321.14,ARS
2019-07-31,443050.51,ARS
2019-07-30,420599.04,ARS
2019-07-29,412000.00,ARS
2019-07-28,411693.70,ARS
2019-07-27,408683.43,ARS
2019-07-26,424777.45,ARS
2019-07-25,423986.14,ARS
2019-07-24,417745.10,ARS
2019-07-23,420306.93,ARS
2019-07-22,437520.62,ARS
2019-07-21,437520.62,ARS
2019-07-19,445897.89,ARS
2019-07-18,452085.11,ARS
2019-07-17,414339.81,ARS
2019-07-16,400028.30,ARS
2019-07-15,451990.22,ARS
2019-07-14,451990.22,ARS
2019-07-13,468397.16,ARS
2019-07-12,490552.94,ARS
2019-07-11,475465.91,ARS
2019-07-10,503626.51,ARS
2019-07-09,522512.50,ARS
2019-07-08,515949.38,ARS
2019-07-07,515949.38,ARS
2019-07-06,469570.33,ARS
2019-07-05,458670.33,ARS
2019-07-04,467022.22,ARS
2019-07-03,507927.71,ARS
2019-07-02,460391.30,ARS
2019-07-01,452234.04,ARS
2019-08-31,574881.74,ARS
2019-08-30,556480.77,ARS
2019-08-29,551833.33,ARS
2019-08-28,546355.34,ARS
2019-08-27,564311.22,ARS
2019-08-26,569458.33,ARS
2019-08-25,555153.13,ARS
2019-08-24,551292.07,ARS
2019-08-23,573980.21,ARS
2019-08-22,555515.15,ARS
2019-08-21,552787.88,ARS
2019-08-20,589591.40,ARS
2019-08-19,595829.35,ARS
2019-08-18,567997.43,ARS
2019-08-16,590154.64,ARS
2019-08-15,621020.62,ARS
2019-08-14,555700.00,ARS
2019-08-13,593250.00,ARS
2019-08-12,513784.09,ARS
2019-08-11,520434.65,ARS
2019-08-09,537676.19,ARS
2019-08-08,548289.16,ARS
2019-08-07,538892.86,ARS
2019-08-06,521839.08,ARS
2019-08-05,524458.82,ARS
2019-08-04,489652.99,ARS
2019-08-02,466252.63,ARS
2019-08-01,456415.63,ARS
2019-09-30,471727.27,ARS
2019-09-29,465682.63,ARS
2019-09-28,470112.18,ARS
2019-09-27,472440.50,ARS
2019-09-26,463252.03,ARS
2019-09-25,481881.36,ARS
2019-09-24,490655.17,ARS
2019-09-23,550194.17,ARS
2019-09-22,569840.97,ARS
2019-09-21,567818.76,ARS
2019-09-20,576408.16,ARS
2019-09-19,581804.12,ARS
2019-09-18,576336.73,ARS
2019-09-17,574102.04,ARS
2019-09-16,577608.25,ARS
2019-09-15,577976.29,ARS
2019-09-14,581584.97,ARS
2019-09-13,584484.38,ARS
2019-09-12,585104.17,ARS
2019-09-11,571040.82,ARS
2019-09-10,565787.88,ARS
2019-09-09,577350.52,ARS
2019-09-08,580949.42,ARS
2019-09-07,587047.32,ARS
2019-09-06,577468.04,ARS
2019-09-05,588684.21,ARS
2019-09-04,595053.19,ARS
2019-09-03,619531.91,ARS
2019-09-02,619600.00,ARS
2019-09-01,582628.00,ARS
2019-10-31,547034.86,ARS
2019-10-30,544954.13,ARS
2019-10-29,560458.49,ARS
2019-10-28,554626.85,ARS
2019-10-27,574763.71,ARS
2019-10-26,549288.44,ARS
2019-10-25,517856.52,ARS
2019-10-24,442996.24,ARS
2019-10-23,441136.84,ARS
2019-10-22,470969.35,ARS
2019-10-21,482204.13,ARS
2019-10-20,477917.40,ARS
2019-10-18,465822.40,ARS
2019-10-17,469479.67,ARS
2019-10-16,469922.58,ARS
2019-10-15,475729.51,ARS
2019-10-14,486448.74,ARS
2019-10-13,482026.67,ARS
2019-10-12,485061.13,ARS
2019-10-11,482579.17,ARS
2019-10-10,497948.28,ARS
2019-10-09,498603.45,ARS
2019-10-08,474008.20,ARS
2019-10-07,476847.11,ARS
2019-10-06,452839.19,ARS
2019-10-05,470637.72,ARS
2019-10-04,472573.77,ARS
2019-10-03,477859.50,ARS
2019-10-02,481857.14,ARS
2019-10-01,479916.67,ARS
2019-11-30,453359.69,ARS
2019-11-29,463361.24,ARS
2019-11-28,447133.58,ARS
2019-11-27,449809.02,ARS
2019-11-26,429090.65,ARS
2019-11-25,426950.71,ARS
2019-11-24,425765.28,ARS
2019-11-23,441200.25,ARS
2019-11-22,436083.94,ARS
2019-11-21,455425.19,ARS
2019-11-20,477058.40,ARS
2019-11-19,487163.11,ARS
2019-11-18,495110.00,ARS
2019-11-17,516761.77,ARS
2019-11-15,505092.37,ARS
2019-11-14,518817.39,ARS
2019-11-13,522924.56,ARS
2019-11-12,527349.56,ARS
2019-11-11,521769.30,ARS
2019-11-10,541064.91,ARS
2019-11-09,523777.03,ARS
2019-11-08,522785.09,ARS
2019-11-07,552294.44,ARS
2019-11-06,557503.74,ARS
2019-11-05,557408.41,ARS
2019-11-04,562631.13,ARS
2019-11-03,549394.35,ARS
2019-11-01,551522.22,ARS
2019-12-31,430831.65,ARS
2019-12-30,436368.61,ARS
2019-12-29,447611.83,ARS
2019-12-28,437594.98,ARS
2019-12-27,435854.74,ARS
2019-12-26,432942.03,ARS
2019-12-25,435637.23,ARS
2019-12-24,437392.70,ARS
2019-12-23,439122.06,ARS
2019-12-22,443160.10,ARS
2019-12-20,429786.33,ARS
2019-12-19,429972.66,ARS
2019-12-18,436022.63,ARS
2019-12-17,395602.65,ARS
2019-12-16,414865.97,ARS
2019-12-15,426542.45,ARS
2019-12-14,425444.63,ARS
2019-12-13,432971.74,ARS
2019-12-12,432900.00,ARS
2019-12-11,429775.54,ARS
2019-12-10,437291.24,ARS
2019-12-09,443631.11,ARS
2019-12-08,452299.69,ARS
2019-12-06,450786.47,ARS
2019-12-05,446373.13,ARS
2019-12-04,433578.26,ARS
2019-12-03,437079.56,ARS
2019-12-02,434891.24,ARS
2019-12-01,443519.88,ARS
2018-01-31,200270.41,ARS
2018-01-30,197575.76,ARS
2018-01-29,219623.60,ARS
2018-01-26,217405.56,ARS
2018-01-25,220691.01,ARS
2018-01-24,222166.67,ARS
2018-01-23,207972.83,ARS
2018-01-22,205701.09,ARS
2018-01-19,216954.02,ARS
2018-01-18,211971.91,ARS
2018-01-17,209783.33,ARS
2018-01-16,210471.91,ARS
2018-01-15,254684.93,ARS
2018-01-12,259708.33,ARS
2018-01-11,248440.00,ARS
2018-01-10,282656.72,ARS
2018-01-09,275869.57,ARS
2018-01-08,277268.66,ARS
2018-01-06,0.001100,ARS
2018-01-05,315491.53,ARS
2018-01-04,279446.97,ARS
2018-01-03,278643.94,ARS
2018-01-02,273397.06,ARS
2018-01-01,257932.43,ARS
2018-02-28,208422.68,ARS
2018-02-27,214531.91,ARS
2018-02-26,205298.97,ARS
2018-02-23,203489.80,ARS
2018-02-22,195073.53,ARS
2018-02-21,209268.42,ARS
2018-02-20,223522.47,ARS
2018-02-19,221960.67,ARS
2018-02-16,200474.49,ARS
2018-02-15,198925.00,ARS
2018-02-14,190323.81,ARS
2018-02-13,170739.32,ARS
2018-02-12,178294.64,ARS
2018-02-09,173569.57,ARS
2018-02-08,162628.10,ARS
2018-02-07,148109.85,ARS
2018-02-06,149750.00,ARS
2018-02-05,135267.36,ARS
2018-02-02,171274.34,ARS
2018-02-01,178450.00,ARS
2018-03-29,137856.16,ARS
2018-03-28,142843.97,ARS
2018-03-27,159932.54,ARS
2018-03-26,157496.09,ARS
2018-03-25,164191.06,ARS
2018-03-23,180491.07,ARS
2018-03-22,176200.00,ARS
2018-03-21,180758.93,ARS
2018-03-20,180276.79,ARS
2018-03-19,174086.21,ARS
2018-03-16,167867.77,ARS
2018-03-15,167119.83,ARS
2018-03-14,165557.38,ARS
2018-03-13,185178.90,ARS
2018-03-12,185582.57,ARS
2018-03-09,188236.11,ARS
2018-03-08,190373.83,ARS
2018-03-07,201079.21,ARS
2018-03-06,217193.55,ARS
2018-03-05,232959.77,ARS
2018-03-02,221357.14,ARS
2018-03-01,221000.00,ARS
2018-04-30,186548.18,ARS
2018-04-29,190175.93,ARS
2018-04-26,183428.57,ARS
2018-04-25,187435.19,ARS
2018-04-24,179256.64,ARS
2018-04-23,194519.23,ARS
2018-04-22,179839.29,ARS
2018-04-19,178349.56,ARS
2018-04-18,167658.33,ARS
2018-04-17,165323.77,ARS
2018-04-16,160424.60,ARS
2018-04-15,162931.45,ARS
2018-04-12,159019.69,ARS
2018-04-11,159944.44,ARS
2018-04-10,140874.13,ARS
2018-04-09,138260.27,ARS
2018-04-08,137343.54,ARS
2018-04-05,133665.56,ARS
2018-04-04,137197.28,ARS
2018-04-03,137204.08,ARS
2018-04-02,149096.30,ARS
2018-04-01,142496.45,ARS
2018-05-31,187642.86,ARS
2018-05-30,187368.42,ARS
2018-05-29,184107.41,ARS
2018-05-28,184634.33,ARS
2018-05-27,175082.14,ARS
2018-05-24,183395.52,ARS
2018-05-23,185363.64,ARS
2018-05-22,182496.24,ARS
2018-05-21,194880.00,ARS
2018-05-20,205109.24,ARS
2018-05-17,200876.03,ARS
2018-05-16,195685.48,ARS
2018-05-15,200500.00,ARS
2018-05-14,211872.88,ARS
2018-05-13,199908.70,ARS
2018-05-10,190714.29,ARS
2018-05-09,204319.82,ARS
2018-05-08,208887.85,ARS
2018-05-07,201275.23,ARS
2018-05-06,204313.08,ARS
2018-05-03,216014.56,ARS
2018-05-02,205612.62,ARS
2018-05-01,191111.11,ARS
2018-06-28,174254.66,ARS
2018-06-27,161388.24,ARS
2018-06-26,166116.56,ARS
2018-06-25,165152.44,ARS
2018-06-24,168793.75,ARS
2018-06-21,166600.00,ARS
2018-06-20,186067.11,ARS
2018-06-19,187500.00,ARS
2018-06-18,186500.00,ARS
2018-06-17,188489.93,ARS
2018-06-14,177560.90,ARS
2018-06-13,173483.44,ARS
2018-06-12,162886.08,ARS
2018-06-11,170330.07,ARS
2018-06-10,174193.10,ARS
2018-06-07,190675.57,ARS
2018-06-06,191500.00,ARS
2018-06-05,190213.74,ARS
2018-06-04,190480.92,ARS
2018-06-03,187842.11,ARS
2018-07-31,209297.71,ARS
2018-07-30,211224.81,ARS
2018-07-29,223856.56,ARS
2018-07-26,224524.59,ARS
2018-07-25,217226.19,ARS
2018-07-24,225229.51,ARS
2018-07-23,232016.81,ARS
2018-07-22,211623.08,ARS
2018-07-19,203867.65,ARS
2018-07-18,206123.13,ARS
2018-07-17,203785.19,ARS
2018-07-16,201007.35,ARS
2018-07-15,184236.49,ARS
2018-07-12,168899.38,ARS
2018-07-11,171343.75,ARS
2018-07-10,175826.92,ARS
2018-07-09,175572.33,ARS
2018-07-08,186373.33,ARS
2018-07-05,185864.24,ARS
2018-07-04,183436.60,ARS
2018-07-03,183881.58,ARS
2018-07-02,183651.95,ARS
2018-07-01,191688.74,ARS
2018-08-31,253786.21,ARS
2018-08-30,272739.44,ARS
2018-08-29,237741.26,ARS
2018-08-28,221588.03,ARS
2018-08-27,219503.55,ARS
2018-08-26,212165.52,ARS
2018-08-23,204409.40,ARS
2018-08-22,197549.02,ARS
2018-08-21,190968.15,ARS
2018-08-20,193840.91,ARS
2018-08-19,187798.74,ARS
2018-08-18,189993.63,ARS
2018-08-17,191380.65,ARS
2018-08-16,195480.26,ARS
2018-08-15,189050.63,ARS
2018-08-14,187113.21,ARS
2018-08-13,185919.25,ARS
2018-08-12,182937.50,ARS
2018-08-11,178164.63,ARS
2018-08-09,172171.78,ARS
2018-08-08,180464.05,ARS
2018-08-07,172232.70,ARS
2018-08-06,183214.77,ARS
2018-08-05,189583.33,ARS
2018-08-04,203462.69,ARS
2018-08-02,203240.74,ARS
2018-08-01,206736.84,ARS
2018-09-30,271565.79,ARS
2018-09-28,273377.48,ARS
2018-09-27,263827.81,ARS
2018-09-26,256803.33,ARS
2018-09-25,246958.06,ARS
2018-09-24,240570.97,ARS
2018-09-23,244947.37,ARS
2018-09-21,249456.38,ARS
2018-09-20,258135.14,ARS
2018-09-19,255207.79,ARS
2018-09-18,254833.33,ARS
2018-09-17,250170.89,ARS
2018-09-16,249684.38,ARS
2018-09-15,259705.88,ARS
2018-09-14,259705.88,ARS
2018-09-13,256305.19,ARS
2018-09-12,248873.38,ARS
2018-09-11,240168.35,ARS
2018-09-10,235553.46,ARS
2018-09-09,234563.29,ARS
2018-09-08,227919.75,ARS
2018-09-06,239839.74,ARS
2018-09-05,252352.94,ARS
2018-09-04,261543.62,ARS
2018-09-03,279948.53,ARS
2018-09-02,267445.65,ARS
2018-10-31,232443.04,ARS
2018-10-30,231943.40,ARS
2018-10-29,231322.78,ARS
2018-10-28,235788.46,ARS
2018-10-26,235788.46,ARS
2018-10-25,237232.26,ARS
2018-10-24,238806.45,ARS
2018-10-23,237538.96,ARS
2018-10-22,235129.03,ARS
2018-10-21,237369.48,ARS
2018-10-19,232668.79,ARS
2018-10-18,236974.19,ARS
2018-10-17,235048.70,ARS
2018-10-16,236250.00,ARS
2018-10-15,241348.68,ARS
2018-10-14,243132.45,ARS
2018-10-12,227819.88,ARS
2018-10-11,228725.00,ARS
2018-10-10,230900.62,ARS
2018-10-09,245703.29,ARS
2018-10-08,248258.28,ARS
2018-10-07,252186.67,ARS
2018-10-05,248875.00,ARS
2018-10-04,255622.52,ARS
2018-10-03,248342.11,ARS
2018-10-02,247214.29,ARS
2018-10-01,257941.18,ARS
2018-11-30,151506.02,ARS
2018-11-29,165008.58,ARS
2018-11-28,163995.74,ARS
2018-11-27,149133.97,ARS
2018-11-26,142340.91,ARS
2018-11-25,148379.45,ARS
2018-11-24,137505.49,ARS
2018-11-23,158382.61,ARS
2018-11-22,156974.03,ARS
2018-11-21,165944.95,ARS
2018-11-20,159557.78,ARS
2018-11-19,171995.19,ARS
2018-11-18,198325.97,ARS
2018-11-16,201335.20,ARS
2018-11-15,202768.36,ARS
2018-11-14,206948.28,ARS
2018-11-13,224930.38,ARS
2018-11-12,225560.51,ARS
2018-11-11,223860.76,ARS
2018-11-09,225863.06,ARS
2018-11-08,230016.13,ARS
2018-11-07,232738.56,ARS
2018-11-06,231324.68,ARS
2018-11-05,228658.06,ARS
2018-11-04,227205.13,ARS
2018-11-02,228608.97,ARS
2018-11-01,228630.57,ARS
2018-12-31,141164.79,ARS
2018-12-30,143816.79,ARS
2018-12-29,141119.85,ARS
2018-12-28,151422.92,ARS
2018-12-27,138773.72,ARS
2018-12-26,145546.15,ARS
2018-12-25,145432.95,ARS
2018-12-24,154963.27,ARS
2018-12-23,149468.50,ARS
2018-12-22,146579.15,ARS
2018-12-21,148509.38,ARS
2018-12-20,158508.26,ARS
2018-12-19,142742.54,ARS
2018-12-18,142204.46,ARS
2018-12-17,135287.23,ARS
2018-12-14,122333.33,ARS
2018-12-13,123994.39,ARS
2018-12-12,131693.38,ARS
2018-12-11,128078.23,ARS
2018-12-10,129659.72,ARS
2018-12-07,129090.75,ARS
2018-12-06,130648.08,ARS
2018-12-05,139447.76,ARS
2018-12-04,144399.21,ARS
2018-12-03,146372.09,ARS
2018-12-02,154532.79,ARS
2017-01-31,15356.18,ARS
2017-01-30,14647.79,ARS
2017-01-29,0.017300,ARS
2017-01-28,0.017200,ARS
2017-01-27,14638.20,ARS
2017-01-26,14603.94,ARS
2017-01-25,14234.35,ARS
2017-01-24,14235.92,ARS
2017-01-23,14548.39,ARS
2017-01-22,0.017100,ARS
2017-01-21,0.017200,ARS
2017-01-20,14193.75,ARS
2017-01-19,14291.41,ARS
2017-01-18,13855.71,ARS
2017-01-17,14272.48,ARS
2017-01-16,13097.60,ARS
2017-01-15,0.019000,ARS
2017-01-13,13043.32,ARS
2017-01-12,12829.01,ARS
2017-01-11,12445.40,ARS
2017-01-10,14356.69,ARS
2017-01-09,14231.32,ARS
2017-01-08,0.017100,ARS
2017-01-07,0.017400,ARS
2017-01-06,14140.96,ARS
2017-01-05,15905.54,ARS
2017-01-04,18087.40,ARS
2017-01-03,16461.26,ARS
2017-01-02,16167.85,ARS
2017-01-01,0.016000,ARS
2017-02-28,18394.77,ARS
2017-02-27,18443.52,ARS
2017-02-24,18236.47,ARS
2017-02-23,18240.91,ARS
2017-02-22,17471.41,ARS
2017-02-21,17545.86,ARS
2017-02-20,16642.78,ARS
2017-02-17,16177.86,ARS
2017-02-16,15853.46,ARS
2017-02-15,15596.27,ARS
2017-02-14,15594.76,ARS
2017-02-13,15475.62,ARS
2017-02-12,0.015400,ARS
2017-02-11,0.015200,ARS
2017-02-10,15615.77,ARS
2017-02-09,15326.15,ARS
2017-02-08,16545.41,ARS
2017-02-07,16548.27,ARS
2017-02-06,15980.53,ARS
2017-02-05,0.015400,ARS
2017-02-03,15868.79,ARS
2017-02-02,15852.41,ARS
2017-02-01,15611.98,ARS
2017-03-31,0.014200,ARS
2017-03-30,16631.07,ARS
2017-03-29,16002.60,ARS
2017-03-28,16229.17,ARS
2017-03-27,16296.24,ARS
2017-03-26,16240.33,ARS
2017-03-25,0.016200,ARS
2017-03-24,14662.59,ARS
2017-03-23,16172.88,ARS
2017-03-22,16321.84,ARS
2017-03-21,17515.13,ARS
2017-03-20,16267.54,ARS
2017-03-19,0.015300,ARS
2017-03-18,0.016000,ARS
2017-03-17,16662.92,ARS
2017-03-16,18230.95,ARS
2017-03-15,19471.18,ARS
2017-03-14,19291.04,ARS
2017-03-13,19100.87,ARS
2017-03-12,0.012500,ARS
2017-03-11,0.013000,ARS
2017-03-10,17275.31,ARS
2017-03-09,18616.21,ARS
2017-03-08,17846.22,ARS
2017-03-07,19068.43,ARS
2017-03-06,19519.16,ARS
2017-03-05,0.012100,ARS
2017-03-03,19769.58,ARS
2017-03-02,19378.92,ARS
2017-03-01,18911.98,ARS
2017-04-30,21769.12,ARS
2017-04-29,0.011300,ARS
2017-04-28,0.011400,ARS
2017-04-27,20479.39,ARS
2017-04-26,20636.00,ARS
2017-04-25,19839.12,ARS
2017-04-24,19449.56,ARS
2017-04-23,19057.43,ARS
2017-04-22,0.012400,ARS
2017-04-21,0.012300,ARS
2017-04-20,19231.88,ARS
2017-04-19,19035.89,ARS
2017-04-18,18562.58,ARS
2017-04-17,18231.60,ARS
2017-04-16,18093.68,ARS
2017-04-15,0.012800,ARS
2017-04-14,0.012900,ARS
2017-04-13,17848.65,ARS
2017-04-12,17868.24,ARS
2017-04-11,18483.64,ARS
2017-04-10,18567.16,ARS
2017-04-09,18582.63,ARS
2017-04-08,0.012900,ARS
2017-04-07,0.012900,ARS
2017-04-06,18340.48,ARS
2017-04-05,18302.02,ARS
2017-04-04,17366.10,ARS
2017-04-03,17561.64,ARS
2017-04-02,17628.01,ARS
2017-04-01,0.014100,ARS
2017-05-31,38862.32,ARS
2017-05-30,37190.09,ARS
2017-05-29,35032.89,ARS
2017-05-28,36476.08,ARS
2017-05-27,0.007600,ARS
2017-05-26,0.007000,ARS
2017-05-25,36130.34,ARS
2017-05-24,37145.50,ARS
2017-05-23,39330.07,ARS
2017-05-22,36765.91,ARS
2017-05-21,33721.87,ARS
2017-05-20,0.007800,ARS
2017-05-19,0.008100,ARS
2017-05-18,31388.24,ARS
2017-05-17,29327.07,ARS
2017-05-16,28055.86,ARS
2017-05-15,26857.27,ARS
2017-05-14,26270.94,ARS
2017-05-13,0.008600,ARS
2017-05-12,0.009100,ARS
2017-05-11,26038.79,ARS
2017-05-10,28179.09,ARS
2017-05-09,27160.25,ARS
2017-05-08,26266.55,ARS
2017-05-07,25613.98,ARS
2017-05-06,0.009700,ARS
2017-05-05,0.009900,ARS
2017-05-04,23140.27,ARS
2017-05-03,23176.02,ARS
2017-05-02,22707.28,ARS
2017-05-01,22223.99,ARS
2017-06-30,0.006800,ARS
2017-06-29,40913.15,ARS
2017-06-28,41956.52,ARS
2017-06-27,42224.23,ARS
2017-06-26,42126.62,ARS
2017-06-25,39198.04,ARS
2017-06-24,0.006300,ARS
2017-06-23,0.006000,ARS
2017-06-22,43750.68,ARS
2017-06-21,44174.39,ARS
2017-06-20,43273.46,ARS
2017-06-19,44446.28,ARS
2017-06-18,41910.99,ARS
2017-06-17,0.006100,ARS
2017-06-16,0.006500,ARS
2017-06-15,40007.52,ARS
2017-06-14,38870.42,ARS
2017-06-13,39162.96,ARS
2017-06-12,43127.37,ARS
2017-06-11,42293.88,ARS
2017-06-10,0.005400,ARS
2017-06-09,0.005700,ARS
2017-06-08,44750.00,ARS
2017-06-07,44784.31,ARS
2017-06-06,43037.63,ARS
2017-06-05,46048.85,ARS
2017-06-04,43340.54,ARS
2017-06-03,0.006300,ARS
2017-06-02,0.006500,ARS
2017-06-01,40014.96,ARS
2017-07-31,48462.91,ARS
2017-07-30,51304.03,ARS
2017-07-29,0.006600,ARS
2017-07-28,0.006400,ARS
2017-07-27,49521.07,ARS
2017-07-26,47163.07,ARS
2017-07-25,44667.52,ARS
2017-07-24,45014.21,ARS
2017-07-23,47994.48,ARS
2017-07-22,0.006200,ARS
2017-07-21,0.006500,ARS
2017-07-20,45978.61,ARS
2017-07-19,49113.18,ARS
2017-07-18,39002.51,ARS
2017-07-17,39238.98,ARS
2017-07-16,37607.14,ARS
2017-07-14,0.007600,ARS
2017-07-13,37808.04,ARS
2017-07-12,40078.01,ARS
2017-07-11,40853.37,ARS
2017-07-10,39465.12,ARS
2017-07-09,39880.56,ARS
2017-07-08,0.006600,ARS
2017-07-07,0.006800,ARS
2017-07-06,42919.60,ARS
2017-07-05,44740.21,ARS
2017-07-04,44314.96,ARS
2017-07-03,44096.86,ARS
2017-07-02,42138.82,ARS
2017-08-31,85389.16,ARS
2017-08-30,82418.48,ARS
2017-08-29,79681.19,ARS
2017-08-28,79011.47,ARS
2017-08-27,74350.88,ARS
2017-08-25,0.003900,ARS
2017-08-24,75146.29,ARS
2017-08-23,74176.72,ARS
2017-08-22,71375.52,ARS
2017-08-21,70685.71,ARS
2017-08-20,69076.00,ARS
2017-08-19,0.004200,ARS
2017-08-18,0.004200,ARS
2017-08-17,71077.87,ARS
2017-08-16,73504.27,ARS
2017-08-15,74846.49,ARS
2017-08-14,71347.92,ARS
2017-08-13,76179.65,ARS
2017-08-11,0.004800,ARS
2017-08-10,64589.42,ARS
2017-08-09,60619.86,ARS
2017-08-08,59224.08,ARS
2017-08-07,60575.34,ARS
2017-08-06,60023.81,ARS
2017-08-04,0.006200,ARS
2017-08-03,50881.84,ARS
2017-08-02,49328.65,ARS
2017-08-01,47739.13,ARS
2017-09-28,73014.58,ARS
2017-09-27,73783.61,ARS
2017-09-26,74101.27,ARS
2017-09-25,68062.26,ARS
2017-09-24,68177.17,ARS
2017-09-23,0.004600,ARS
2017-09-22,0.004800,ARS
2017-09-21,62080.94,ARS
2017-09-20,62213.77,ARS
2017-09-19,66364.34,ARS
2017-09-18,66761.72,ARS
2017-09-17,69459.02,ARS
2017-09-15,0.004500,ARS
2017-09-14,63148.70,ARS
2017-09-13,55392.86,ARS
2017-09-12,66118.22,ARS
2017-09-11,71370.83,ARS
2017-09-10,72824.89,ARS
2017-09-08,0.003900,ARS
2017-09-07,74413.42,ARS
2017-09-06,79812.50,ARS
2017-09-05,79421.66,ARS
2017-09-04,75929.52,ARS
2017-09-03,74271.37,ARS
2017-09-02,0.003700,ARS
2017-09-01,0.003500,ARS
2017-10-31,114129.03,ARS
2017-10-30,108012.27,ARS
2017-10-26,102017.34,ARS
2017-10-25,102835.29,ARS
2017-10-24,100563.22,ARS
2017-10-23,96176.80,ARS
2017-10-22,103301.78,ARS
2017-10-19,104425.15,ARS
2017-10-18,99045.71,ARS
2017-10-17,96826.82,ARS
2017-10-16,96768.16,ARS
2017-10-15,100160.92,ARS
2017-10-12,98358.76,ARS
2017-10-11,94576.09,ARS
2017-10-10,84055.56,ARS
2017-10-09,83095.24,ARS
2017-10-08,82956.94,ARS
2017-10-05,75943.23,ARS
2017-10-04,75086.58,ARS
2017-10-03,73428.27,ARS
2017-10-02,74823.28,ARS
2017-10-01,76955.95,ARS
2017-11-30,172440.59,ARS
2017-11-29,170245.10,ARS
2017-11-28,171386.14,ARS
2017-11-27,168456.31,ARS
2017-11-26,0.001800,ARS
2017-11-25,0.002000,ARS
2017-11-24,142536.89,ARS
2017-11-23,139565.60,ARS
2017-11-22,144454.55,ARS
2017-11-21,141955.28,ARS
2017-11-20,145173.55,ARS
2017-11-19,0.002200,ARS
2017-11-18,0.002200,ARS
2017-11-17,0.000000,ARS
2017-11-16,0.000000,ARS
2017-11-15,127576.64,ARS
2017-11-14,115078.95,ARS
2017-11-13,114267.97,ARS
2017-11-12,0.003000,ARS
2017-11-10,115138.16,ARS
2017-11-09,125078.57,ARS
2017-11-08,131686.57,ARS
2017-11-07,125060.28,ARS
2017-11-06,122381.94,ARS
2017-11-03,125107.14,ARS
2017-11-02,123943.66,ARS
2017-11-01,119128.38,ARS
2017-12-31,0.001300,ARS
2017-12-30,0.001400,ARS
2017-12-29,277927.54,ARS
2017-12-28,267144.93,ARS
2017-12-27,281853.85,ARS
2017-12-26,284063.49,ARS
2017-12-25,248083.33,ARS
2017-12-22,245595.89,ARS
2017-12-21,277203.13,ARS
2017-12-20,288795.08,ARS
2017-12-19,308035.09,ARS
2017-12-18,330349.06,ARS
2017-12-17,0.000900,ARS
2017-12-15,305719.30,ARS
2017-12-14,283516.39,ARS
2017-12-13,284278.69,ARS
2017-12-12,292000.00,ARS
2017-12-11,286033.33,ARS
2017-12-10,0.001100,ARS
2017-12-08,278516.13,ARS
2017-12-07,292237.29,ARS
2017-12-06,236780.82,ARS
2017-12-05,201581.40,ARS
2017-12-04,201151.16,ARS
2017-12-03,0.001500,ARS
2017-12-02,0.001600,ARS
2017-12-01,188048.91,ARS
2020-01-31,590617.76,RUB
2020-01-30,595395.24,RUB
2020-01-29,581432.71,RUB
2020-01-28,587793.46,RUB
2020-01-27,554741.07,RUB
2020-01-26,533481.51,RUB
2020-01-24,524515.25,RUB
2020-01-23,519983.19,RUB
2020-01-22,537910.43,RUB
2020-01-21,540075.44,RUB
2020-01-20,530753.45,RUB
2020-01-19,532475.54,RUB
2020-01-17,549799.11,RUB
2020-01-16,533429.57,RUB
2020-01-15,538619.30,RUB
2020-01-14,541486.73,RUB
2020-01-13,495975.61,RUB
2020-01-12,499148.17,RUB
2020-01-10,502181.15,RUB
2020-01-09,482377.17,RUB
2020-01-08,499442.74,RUB
2020-01-07,506352.46,RUB
2020-01-06,480852.71,RUB
2020-01-05,460849.39,RUB
2020-01-04,460000.40,RUB
2020-01-03,453633.82,RUB
2020-01-02,432377.62,RUB
2020-01-01,446246.76,RUB
2020-02-29,578388.70,RUB
2020-02-28,576253.04,RUB
2020-02-27,574134.21,RUB
2020-02-26,577684.96,RUB
2020-02-25,610501.87,RUB
2020-02-24,615904.81,RUB
2020-02-23,635787.03,RUB
2020-02-21,622584.47,RUB
2020-02-20,610775.96,RUB
2020-02-19,614093.27,RUB
2020-02-18,641065.66,RUB
2020-02-17,616748.54,RUB
2020-02-16,625318.03,RUB
2020-02-15,630792.88,RUB
2020-02-14,656025.77,RUB
2020-02-13,644877.55,RUB
2020-02-12,652827.84,RUB
2020-02-11,653860.20,RUB
2020-02-10,634943.56,RUB
2020-02-09,646489.33,RUB
2020-02-07,620294.12,RUB
2020-02-06,610085.44,RUB
2020-02-05,605059.62,RUB
2020-02-04,583973.39,RUB
2020-02-03,591576.85,RUB
2020-02-02,601543.40,RUB
2020-03-31,513478.71,RUB
2020-03-30,504179.49,RUB
2020-03-29,470213.18,RUB
2020-03-28,489578.32,RUB
2020-03-27,499614.84,RUB
2020-03-26,525694.63,RUB
2020-03-25,521754.67,RUB
